comment_id,post_id,sentiment,sentiment_score
c_158767385569677496,agArryv,negative,-1
c_158767389199554758,a3wvPEe,negative,-1
c_158767389722311980,a3wvvA3,neutral,0
c_158767389937934323,aZ799X3,neutral,0
c_158767390888172560,a85rrZe,neutral,0
c_158767392594669516,aP766Vg,neutral,0
c_158767393934416735,aLw66qW,neutral,0
c_158767396706944339,aWxBBvq,neutral,0
c_158767400130323268,aP766Vg,neutral,0
c_158767403072632830,a3wvPEe,negative,-1
c_158767411287536332,a3wvvA3,positive,1
c_158767417728829066,aWxBBvq,neutral,0
c_158767424718455268,a3wvPEe,negative,-1
c_158767427913074451,amvqqbX,negative,-1
c_158767428796857055,am5DjQj,neutral,0
c_158767430233336377,aV0GGOP,neutral,0
c_158767435261235864,a85rrZe,neutral,0
c_158767441105466342,am5DjQj,negative,-1
c_158767443636338058,aroPPN5,negative,-1
c_158767446540469263,ae5XXZq,negative,-1
c_158767448095806978,aV0GGOP,positive,1
c_158767449528647635,aroPPN5,neutral,0
c_158767449869486853,amvqqbX,neutral,0
c_158767450608064886,amvqq0y,positive,1
c_158767453400673124,a3wvPEe,neutral,0
c_158767455283233520,am5DjQj,positive,1
c_158767459328569570,aWxBBvq,neutral,0
c_158767463130296529,a3wvvA3,neutral,0
c_158767464454866130,amvqqbX,positive,1
c_158767468580659908,a3wvvA3,negative,-1
c_158767468750457721,am5DjQj,neutral,0
c_158767469421968330,azm77Gp,negative,-1
c_158767470258336552,aLw66qW,positive,1
c_158767473804587540,ao5BbNX,positive,1
c_158767474353653882,ae5XXZq,neutral,0
c_158767475159091747,a3wvPEe,neutral,0
c_158767478151011691,ae5XXZq,neutral,0
c_158767480976425516,azm77Gp,neutral,0
c_158767489987543327,a3wvPEe,neutral,0
c_158767493209938497,amvqqbX,negative,-1
c_158767498635271537,a0RmAKX,neutral,0
c_158767500758304711,a9njjoL,neutral,0
c_158767505385876651,aP766Vg,neutral,0
c_158767508798852026,amvqq0y,positive,1
c_158767511422142932,ao5BbNX,neutral,0
c_158767513248971940,a3wvvA3,negative,-1
c_158767515066019809,ae5XovO,positive,1
c_158767516104292010,amvqq0y,neutral,0
c_158767517566249201,a3wvPEe,neutral,0
c_158767518412554035,a3wvPEe,positive,1
c_158767519692388829,aP766Vg,negative,-1
c_158767521649843004,a3wvPEe,neutral,0
c_158767524307289475,aMxe2zX,negative,-1
c_158767527944765174,amvqqbX,neutral,0
c_158767528078634605,aWxBBvq,negative,-1
c_158767529972614639,aLw66qW,neutral,0
c_158767537153303574,ae5XXZq,neutral,0
c_158767538640392678,amvqqbX,positive,1
c_158767538783356275,ae5XXZq,neutral,0
c_158767545085445677,aV0GGOP,neutral,0
c_158767545792514398,amvqqbX,neutral,0
c_158767547238329265,a85rrZe,neutral,0
c_158767553860697835,ae5XovO,neutral,0
c_158767554285527511,a3wvvA3,negative,-1
c_158767555612808122,a3wvvA3,positive,1
c_158767556206491488,a3wvPEe,neutral,0
c_158767562298092334,aV0GGOP,negative,-1
c_158767568741143578,a3wvvA3,negative,-1
c_158767571019524238,a3wvvA3,negative,-1
c_158767572463248316,amvqqbX,positive,1
c_158767574228112585,a3wvPEe,negative,-1
c_158767574418079675,a3wvPEe,neutral,0
c_158767575617826667,a3wvPEe,negative,-1
c_158767579343697757,aWxBBvq,neutral,0
c_158767594004369345,azm77Gp,positive,1
c_158767600834988414,azm77Gp,neutral,0
c_158767601670268804,azm77Gp,negative,-1
c_158767603395841359,aWxBBvq,positive,1
c_158767604039737223,aLw66qW,neutral,0
c_158767606069309816,aP766Vg,negative,-1
c_158767606810479025,aroP6B5,neutral,0
c_158767607513335845,ao5BrKX,positive,1
c_158767608644242174,ayeEEz8,neutral,0
c_158767616986134446,amvqq0y,negative,-1
c_158767619987101972,azm77Gp,negative,-1
c_158767626577728372,a3wvPEe,negative,-1
c_158767630760638327,aMxe2zX,positive,1
c_158767631324493629,a3wvPEe,neutral,0
c_158767633195927997,amvqq0y,neutral,0
c_158767633291749500,azm77Gp,negative,-1
c_158767634828526301,a2RQQdD,neutral,0
c_158767635347089204,aMxe2zX,neutral,0
c_158767635868846833,ayoyg4V,neutral,0
c_158767639136553035,aMxe2zX,neutral,0
c_158767640304595658,aMxe2zX,positive,1
c_158767641772518354,aMxe2zX,negative,-1
c_158767643249541814,a2RQQ8d,positive,1
c_158767644561405037,amvqqbX,neutral,0
c_158767644818256894,a3wvPEe,negative,-1
c_158767647710507805,amvqq0y,negative,-1
c_158767648673778945,a85rrZe,negative,-1
c_158767653327124359,agArryv,neutral,0
c_158767654052057159,aZ799X3,neutral,0
c_158767658263027684,a3wvPEe,positive,1
c_158767660173504385,a85rrZe,neutral,0
c_158767668106983838,aMxe2zX,neutral,0
c_158767670732074353,aZ799X3,positive,1
c_158767672162645487,aVwjz9w,positive,1
c_158767672471148212,amvqqbX,negative,-1
c_158767673868059590,aWxBBvq,negative,-1
c_158767674056319359,a2RQQdD,neutral,0
c_158767674886529258,a3wvPEe,neutral,0
c_158767677324479747,azm77Gp,negative,-1
c_158767677712504088,a85rrZe,negative,-1
c_158767681449318224,aVwjz9w,neutral,0
c_158767682029045511,aVwjz9w,neutral,0
c_158767683550866051,aMxe2zX,negative,-1
c_158767685158172086,a85rrZe,positive,1
c_158767688339597837,a85rrZe,negative,-1
c_158767690480348097,aV0GGOP,positive,1
c_158767690700878946,a3wvPEe,negative,-1
c_158767692281415965,aLw66qW,negative,-1
c_158767697572888533,aVwjz9w,negative,-1
c_158767699149677528,ae5XXZq,neutral,0
c_158767700774234432,aMxe2zX,neutral,0
c_158767701990009489,ao5BrKX,neutral,0
c_158767702761739225,amvqqbX,positive,1
c_158767705621485743,aMxe2zX,neutral,0
c_158767708042355705,a3wvPEe,negative,-1
c_158767708254573270,aP766Vg,negative,-1
c_158767708428638747,ae5XovO,neutral,0
c_158767709948512433,ayeEEz8,positive,1
c_158767711235776992,aMxe2zX,neutral,0
c_158767712108495755,ao5BrKX,neutral,0
c_158767712658838844,aroP6B5,neutral,0
c_158767714694062752,a0RmmjZ,neutral,0
c_158767714747431077,a9njjoL,neutral,0
c_158767717351464262,aZyqbbX,positive,1
c_158767725914304663,aP766Vg,positive,1
c_158767730147736913,amvqqbX,negative,-1
c_158767736890487944,azm77Gp,negative,-1
c_158767740268101554,aMxe2zX,positive,1
c_158767740818657452,aWxBBvq,negative,-1
c_158767741929586300,aMxe2zX,neutral,0
c_158767742825048534,ae5XXZq,negative,-1
c_158767743595359352,aroP6B5,neutral,0
c_158767745922657599,amvqq0y,positive,1
c_158767746717813470,ao5BrKX,neutral,0
c_158767746915347523,a5WpeYy,negative,-1
c_158767749212777340,a5WpeYy,positive,1
c_158767752728592194,amvqqbX,positive,1
c_158767758541351349,ao5BrKX,neutral,0
c_158767759938014177,amvqq0y,neutral,0
c_158767762142024358,agArrZK,neutral,0
c_158767766366516247,a3wvvA3,neutral,0
c_158767767246767813,azm77Gp,neutral,0
c_158767768752746216,a9njjoL,positive,1
c_158767770190754388,aP766Vg,positive,1
c_158767775096901992,aMxe2zX,neutral,0
c_158767785024248408,a9njjoL,neutral,0
c_158767787125396175,aLw66qW,neutral,0
c_158767790963644193,aV0GGOP,negative,-1
c_158767791569604043,a3wvPEe,positive,1
c_158767792086552062,a5WpeYy,negative,-1
c_158767796044713054,agArrZK,negative,-1
c_158767805272679714,a3wvPEe,positive,1
c_158767805532298268,a9njjoL,negative,-1
c_158767805592448257,am5DjQj,negative,-1
c_158767805963644333,ao5BrKX,negative,-1
c_158767808035994535,aMxe2zX,negative,-1
c_158767812056605467,a3wvPEe,positive,1
c_158767812240764385,aV0GGOP,neutral,0
c_158767824106506811,aVwjz9w,positive,1
c_158767825011796174,a3wvPEe,neutral,0
c_158767832335941357,aZyqbbX,neutral,0
c_158767833250043121,azm77Gp,neutral,0
c_158767834862366637,aZyqbbX,neutral,0
c_158767834954734103,aZ799X3,neutral,0
c_158767840014923750,azm77Gp,positive,1
c_158767844548814887,aWxBBvq,positive,1
c_158767845561493254,agArrZK,positive,1
c_158767845829446335,amvqq0y,negative,-1
c_158767856038313381,aP766Vg,neutral,0
c_158767858563053207,a0RmAKX,positive,1
c_158767859328208508,aMxe2zX,positive,1
c_158767861596799974,aMxe2zX,neutral,0
c_158767862172511607,ao5BrKX,positive,1
c_158767862476832449,a0RmmjZ,neutral,0
c_158767864440596238,ao5BbNX,neutral,0
c_158767865329298187,ayeEEz8,neutral,0
c_158767865464058670,aP766Vg,positive,1
c_158767866720494256,ae5XovO,negative,-1
c_158767870716481154,agArryv,negative,-1
c_158767872524761238,aZyqbbX,negative,-1
c_158767872963726275,a3wvPEe,negative,-1
c_158767877533017899,a9njjoL,negative,-1
c_158767880568616233,aMxe2zX,neutral,0
c_158767885658964825,ayeEEz8,positive,1
c_158767888385606605,a3wvvA3,negative,-1
c_158767890835473125,aroP6B5,negative,-1
c_158767895346545046,aZyqbbX,negative,-1
c_158767899673947986,aMxe2zX,negative,-1
c_158767900029216850,ayeEEz8,neutral,0
c_158767908534718372,ao5BrKX,positive,1
c_158767908552706628,ao5BrKX,negative,-1
c_158767913049378777,agArrZK,negative,-1
c_158767919705921480,azm77Gp,positive,1
c_158767922048978046,a9njjoL,negative,-1
c_158767930299981717,aMxe2zX,negative,-1
c_158767932420603241,aVwjz9w,neutral,0
c_158767935894738609,am5DjQj,positive,1
c_158767936571248346,a0RmmjZ,negative,-1
c_158767938252277602,aMxe2zX,neutral,0
c_158767941044715582,a3wvPEe,neutral,0
c_158767945090687239,agArryv,neutral,0
c_158767945115595140,am5DjQj,positive,1
c_158767945645452489,agArryv,negative,-1
c_158767946301686619,agArryv,negative,-1
c_158767946358746584,agArryv,neutral,0
c_158767947914531093,aP766Vg,neutral,0
c_158767948739871984,a3wvPEe,neutral,0
c_158767951391446713,aj9QQ2G,positive,1
c_158767953723468505,a3wvvA3,negative,-1
c_158767954631569358,aLw66qW,negative,-1
c_158767956240042999,aZyqbbX,negative,-1
c_158767957234033440,am5DjQj,positive,1
c_158767958535842057,aZyqbbX,positive,1
c_158767959239951787,aP766Vg,positive,1
c_158767960587911608,agArrZK,positive,1
c_158767963005886812,a3wvPEe,neutral,0
c_158767971380038073,aMxe2zX,negative,-1
c_158767976655705645,aMxe2zX,negative,-1
c_158767976987154080,aj9QQ2G,positive,1
c_158767977324706710,a9njjoL,negative,-1
c_158767981743683385,aMxe2zX,neutral,0
c_158767982083648561,amvqqbX,negative,-1
c_158767987271321965,ao5BbNX,neutral,0
c_158767987793734252,a5WpeYy,neutral,0
c_158767988743466814,aj9QQ2G,negative,-1
c_158767989431328571,a5WpeYy,negative,-1
c_158767993310556546,aV0GGOP,positive,1
c_158767996799298467,aMxe2zX,neutral,0
c_158767998965946454,aZyqbbX,negative,-1
c_158768002612031814,aroP6B5,negative,-1
c_158768004932723176,aP766Vg,neutral,0
c_158768005346891590,aroP6B5,neutral,0
c_158768007860912218,aZyqbbX,negative,-1
c_158768008109116906,aVwjz9w,negative,-1
c_158768013624579176,aZyqbbX,neutral,0
c_158768018616695348,agArryv,neutral,0
c_158768018994034783,agArryv,positive,1
c_158768025800456109,ae5XovO,negative,-1
c_158768026098059418,am5DjQj,neutral,0
c_158768033526086021,a5WpeYy,neutral,0
c_158768034512665693,a5WpeYy,positive,1
c_158768042753562092,a5WpeYy,neutral,0
c_158768046151204031,aj9QQ2G,neutral,0
c_158768047867118929,a9njjoL,negative,-1
c_158768048811755633,aMxe2zX,negative,-1
c_158768050427439416,a5WpeYy,neutral,0
c_158768051577634953,a5WpeYy,positive,1
c_158768054728915059,a3wvPEe,negative,-1
c_158768055940765740,aZyqbbX,neutral,0
c_158768059260852377,aMxe2zX,negative,-1
c_158768064128198593,a3wvvA3,neutral,0
c_158768064167847200,aMxe2zX,positive,1
c_158768065621006299,a3wvPEe,neutral,0
c_158768067412442517,aZyqbbX,positive,1
c_158768069810985959,a5WpeYy,negative,-1
c_158768069955392438,aMxe2zX,negative,-1
c_158768071514471438,a5WpeYy,neutral,0
c_158768072691374298,aWxBBvq,negative,-1
c_158768072817107994,a3wvPEe,negative,-1
c_158768073382686826,aroP6B5,negative,-1
c_158768074444802068,aWxBBvq,positive,1
c_158768082338963591,aLw66qW,neutral,0
c_158768085414137286,aMxe2zX,negative,-1
c_158768091261713112,aP766Vg,positive,1
c_158768092536002106,a5WpeYy,neutral,0
c_158768092903157031,a3wvPEe,positive,1
c_158768096878048243,a3wvvA3,negative,-1
c_158768104209535622,ao5BrKX,negative,-1
c_158768104712436290,a1R4z4D,neutral,0
c_158768106979895421,aZyqbbX,neutral,0
c_158768112460031236,aV0GGOP,negative,-1
c_158768112784961080,a8GdWoY,neutral,0
c_158768112940879866,ae5XovO,neutral,0
c_158768117771527977,ao5BbNX,neutral,0
c_158768118730538445,aLw66qW,neutral,0
c_158768120801786499,ayeEEz8,neutral,0
c_158768120894631035,a3wvPEe,negative,-1
c_158768121595832696,agArrZK,neutral,0
c_158768132263858312,aj9QQ2G,negative,-1
c_158768136846766852,aj9QQ2G,neutral,0
c_158768151107388882,a5WpeYy,negative,-1
c_158768165795126829,a5WpeYy,neutral,0
c_158768166730454767,a5WpeYy,negative,-1
c_158768168649949793,a5WpeYy,neutral,0
c_158768168969862790,aWxBBvq,neutral,0
c_158768173971244450,ayeEEz8,neutral,0
c_158768175897229447,a5WpeYy,negative,-1
c_158768175999359896,a5WpeYy,positive,1
c_158768178235062381,a3wvPEe,positive,1
c_158768183774941478,aMxe2zX,positive,1
c_158768184666294904,aMxe2zX,neutral,0
c_158768184922561455,a85rrZe,negative,-1
c_158768187047599075,aMxe2zX,neutral,0
c_158768188196025248,aMxe2zX,neutral,0
c_158768191480047175,ae5XovO,negative,-1
c_158768194289038877,ao5BbNX,neutral,0
c_158768201540045795,a3wvPEe,positive,1
c_158768202780989389,aMxe2zX,neutral,0
c_158768209244547605,aV0GGOP,positive,1
c_158768214051617961,aWxBBvq,neutral,0
c_158768217445064501,aj9QQ2G,neutral,0
c_158768221916083513,ae5XovO,positive,1
c_158768226809839171,a0RmAKX,positive,1
c_158768229987634191,a5WpeYy,positive,1
c_158768233354207920,aMxe2zX,neutral,0
c_158768233365491328,a5WpeYy,positive,1
c_158768238321352963,amvqq0y,neutral,0
c_158768238384923423,am5DjQj,negative,-1
c_158768241095184589,a3wvPEe,negative,-1
c_158768244901071245,aWxBBvq,neutral,0
c_158768246273598487,aVwjz9w,positive,1
c_158768247303807675,a8GdWoY,neutral,0
c_158768247725997253,aj9QQ2G,neutral,0
c_158768248826018939,a9njjoL,neutral,0
c_158768250538987402,ayeEEz8,neutral,0
c_158768250873349839,aV0GGOP,positive,1
c_158768250916268736,a3wvPEe,negative,-1
c_158768254311615863,a8GdWoY,neutral,0
c_158768254626982967,aMxe2zX,neutral,0
c_158768257328924498,amvqqbX,negative,-1
c_158768259118556217,a5WpeYy,neutral,0
c_158768264711592661,ao5BrKX,neutral,0
c_158768265547815788,aMxe2zX,negative,-1
c_158768266850653559,aj9QQ2G,negative,-1
c_158768267363576586,aMxe2zX,negative,-1
c_158768267668275367,a8GdWoY,neutral,0
c_158768271938101303,a8GdWoY,positive,1
c_158768274241426835,a5WpeYy,neutral,0
c_158768277693633026,ayoyg4V,neutral,0
c_158768279425487726,ayoyg4V,positive,1
c_158768282160586186,a5WpeYy,negative,-1
c_158768282426766968,aYyjbQq,positive,1
c_158768282439274989,a5WpeYy,neutral,0
c_158768285545487617,aMxe2zX,neutral,0
c_158768285822605085,a3wvvA3,neutral,0
c_158768291194788180,aD4R0YO,neutral,0
c_158768292931499406,aj9QQ2G,positive,1
c_158768297591693344,aVwjz9w,positive,1
c_158768300633251776,a9njjoL,neutral,0
c_158768301675639198,agArrZK,negative,-1
c_158768304606145341,a2WENKw,neutral,0
c_158768305723893542,agArryv,negative,-1
c_158768306981278015,a3wvPEe,negative,-1
c_158768310986684831,a2WENKw,negative,-1
c_158768319897952851,ao5BbNX,neutral,0
c_158768320437252820,aj9QQ2G,neutral,0
c_158768323050681273,a2RQQdD,negative,-1
c_158768325989524438,aVwjz9w,positive,1
c_158768329833428643,aV0GGOP,negative,-1
c_158768332447392024,aYyjbQq,positive,1
c_158768337436126612,a5WpeYy,neutral,0
c_158768341545197157,aj9QQ2G,neutral,0
c_158768356797314873,a5WpeYy,neutral,0
c_158768360350663544,aVwjz9w,positive,1
c_158768363828139904,aMxe2zX,neutral,0
c_158768364091287883,a5WpeYy,neutral,0
c_158768371765204166,aroP6B5,negative,-1
c_158768371798409396,a3wvPEe,neutral,0
c_158768372890283674,a3wvPEe,neutral,0
c_158768375294584022,a3wvvA3,negative,-1
c_158768376677355247,aP766Vg,negative,-1
c_158768382073915252,a2WENKw,positive,1
c_158768383662943625,a2WENKw,negative,-1
c_158768384242813124,am5DjQj,negative,-1
c_158768385180512320,aroP6B5,positive,1
c_158768388740627090,amvqqbX,negative,-1
c_158768389516942823,a3wvvA3,positive,1
c_158768391666529995,aj9QQ2G,neutral,0
c_158768392799025870,a5WpeYy,negative,-1
c_158768405400708231,aroP6B5,neutral,0
c_158768410310295900,aLw66qW,neutral,0
c_158768416414154017,a0RmmjZ,positive,1
c_158768420585308299,a5WpeYy,negative,-1
c_158768426778839926,azm77Gp,neutral,0
c_158768429280381713,aj9QQ2G,neutral,0
c_158768431260689019,amvqq0y,neutral,0
c_158768432519365248,aj9QQ2G,neutral,0
c_158768440381091459,aroP6B5,positive,1
c_158768442035078339,a9njjoL,positive,1
c_158768455603236157,ayeEEz8,neutral,0
c_158768461838149860,a3wvPEe,neutral,0
c_158768468104931006,a1R4z4D,neutral,0
c_158768469054888509,a2WENKw,negative,-1
c_158768469764984034,a2WENKw,neutral,0
c_158768472093724689,amvqq0y,neutral,0
c_158768472707326564,agArrZK,neutral,0
c_158768474507624834,ao5BrKX,neutral,0
c_158768479012375232,a5WpeYy,positive,1
c_158768484716865578,agArrZK,neutral,0
c_158768485833797822,azm77Gp,negative,-1
c_158768497548997830,aj9QQ2G,negative,-1
c_158768501921867331,aVwjz9w,positive,1
c_158768513774986218,agArryv,negative,-1
c_158768516895153953,a3wvPEe,positive,1
c_158768530647493010,a85rrZe,neutral,0
c_158768534345857056,ao5BbNX,neutral,0
c_158768540021983286,ae5XXZq,positive,1
c_158768547361732387,a8GdWoY,positive,1
c_158768549430467292,aVwjz9w,neutral,0
c_158768555814589333,ayoyg4V,negative,-1
c_158768562713216451,amvqq0y,neutral,0
c_158768583196554948,agArrZK,positive,1
c_158768585038064031,aZyqbbX,neutral,0
c_158768597347162990,a5WpeYy,neutral,0
c_158768603419999787,aYyjbQq,negative,-1
c_158768625809887748,aV0GGOP,negative,-1
c_158768629613166438,aYyjbQq,neutral,0
c_158768633710336896,a3wvPEe,neutral,0
c_158768638751453050,amvqq0y,negative,-1
c_158768639602637408,ae5XXZq,neutral,0
c_158768647178007544,ao5BbNX,negative,-1
c_158768652310527184,aLw66qW,positive,1
c_158768657926332301,am5DjQj,positive,1
c_158768662375699646,a2WENKw,neutral,0
c_158768664111963139,aYyjbQq,negative,-1
c_158768668198508164,aroP6B5,neutral,0
c_158768670367289187,aD4R0YO,negative,-1
c_158768672579136021,aP76vdV,neutral,0
c_158768672979853179,aD4R0YO,negative,-1
c_158768675788436435,ao5BrKX,neutral,0
c_158768678971303483,aZyqbbX,neutral,0
c_158768686109759675,a3wvPEe,neutral,0
c_158768688314508804,aYyjbQq,positive,1
c_158768690429329144,adVyNWB,neutral,0
c_158768696800052348,aMxe2zX,positive,1
c_158768700155236621,a3wvPEe,neutral,0
c_158768708572817795,agArrZK,positive,1
c_158768714251692228,a5WpeYy,neutral,0
c_158768717446112543,a5WpeYy,neutral,0
c_158768722267567087,aj9QQ2G,negative,-1
c_158768729724942093,aroP6B5,negative,-1
c_158768734025679122,aP76vdV,negative,-1
c_158768734239108983,am5DjQj,neutral,0
c_158768740259012397,aYyjbQq,neutral,0
c_158768740997894024,aYyjbQq,neutral,0
c_158768741476164113,aZyqP50,positive,1
c_158768743418397789,adVyNWB,negative,-1
c_158768750093235416,aLw66qW,neutral,0
c_158768752946426075,adVyNWB,negative,-1
c_158768754944479440,aZyqbbX,neutral,0
c_158768756833106731,am5DjQj,negative,-1
c_158768761409402284,aroP6B5,negative,-1
c_158768763835678397,a2WENKw,negative,-1
c_158768769374307661,aP76vdV,positive,1
c_158768772553784863,a8GdWoY,positive,1
c_158768772766692114,aYyjbQq,negative,-1
c_158768774381433799,a8GdWoY,neutral,0
c_158768782735896894,ao5BbNX,neutral,0
c_158768785171669581,adVyNWB,neutral,0
c_158768789676547782,aYyjbQq,neutral,0
c_158768795988242951,am5DjQj,neutral,0
c_158768799615616346,a8GdWoY,negative,-1
c_158768801039207608,a85rrZe,negative,-1
c_158768803082924715,aD4R0YO,negative,-1
c_158768803743144355,azm77Gp,neutral,0
c_158768809516759996,aZyqP50,neutral,0
c_158768810957192148,a2WENKw,negative,-1
c_158768814743655009,am5DjQj,positive,1
c_158768816845485717,a2RQQ8d,negative,-1
c_158768817005367960,a1R4z4D,negative,-1
c_158768819273392367,adVyNWB,neutral,0
c_158768820737702678,a5WpeYy,neutral,0
c_158768825018417556,ae5XovO,positive,1
c_158768832644504403,a2WENKw,negative,-1
c_158768835540957076,aYyjbQq,neutral,0
c_158768838073025808,aYyjbQq,negative,-1
c_158768838122876278,a2RQQdD,negative,-1
c_158768838238868824,a2WENKw,neutral,0
c_158768840896626429,aD4R0YO,neutral,0
c_158768846953313276,a8GdWoY,negative,-1
c_158768847485658995,aYyjbQq,neutral,0
c_158768850734673749,a8GdWoY,neutral,0
c_158768855001743096,aVwjz9w,positive,1
c_158768858305571529,agArrZK,negative,-1
c_158768860633762898,a2WENKw,negative,-1
c_158768861818642906,amvqqbX,negative,-1
c_158768862686378738,a5WpeYy,positive,1
c_158768870669635957,aZyqP50,positive,1
c_158768883093021266,aj9QQ2G,positive,1
c_158768885109422819,a5WpeYy,negative,-1
c_158768886983602628,amvqq0y,positive,1
c_158768889801126235,adVyNWB,neutral,0
c_158768891953825353,a8GdWoY,neutral,0
c_158768896980452262,a2WENKw,neutral,0
c_158768907656179517,aroP6B5,negative,-1
c_158768907984098409,agArryv,neutral,0
